time,open,high,low,close
1675479600,23394,23397,23337,23345
1675483200,23345,23362,23321,23337
1675486800,23336,23340,23273,23318
1675490400,23316,23351,23266,23346
1675494000,23346,23359,23301,23333
1675497600,23333,23346,23304,23305
1675501200,23305,23351,23293,23346
1675504800,23341,23366,23337,23340
1675508400,23341,23373,23339,23364
1675512000,23366,23416,23347,23414
1675515600,23414,23582,23414,23504
1675519200,23504,23507,23405,23467
1675522800,23467,23470,23397,23425
1675526400,23422,23449,23371,23408
1675530000,23411,23461,23399,23443
1675533600,23445,23469,23409,23451
1675537200,23450,23459,23423,23429
1675540800,23429,23443,23396,23414
1675544400,23416,23421,23381,23420
1675548000,23419,23449,23398,23404
1675551600,23412,23426,23271,23330
1675555200,23328,23372,23241,23284
1675558800,23290,23334,23276,23322
1675562400,23323,23350,23297,23298
1675566000,23294,23346,23294,23340
1675569600,23348,23379,23335,23376
1675573200,23373,23391,23369,23382
1675576800,23382,23428,23351,23401
1675580400,23401,23411,23368,23387
1675584000,23384,23421,23373,23401
1675587600,23401,23404,23364,23366
1675591200,23369,23405,23366,23397
1675594800,23397,23405,23358,23367
1675598400,23366,23374,23025,23168
1675602000,23160,23214,23084,23170
1675605600,23169,23212,23154,23168
1675609200,23173,23210,23071,23105
1675612800,23103,23159,23007,23077
1675616400,23081,23106,22828,22858
1675620000,22856,22938,22831,22854
1675623600,22857,22921,22766,22901
1675627200,22901,22941,22864,22892
1675630800,22892,22906,22805,22904
1675634400,22905,23037,22897,22997
1675638000,22987,23005,22914,22937
1675641600,22942,23093,22937,23057
1675645200,23061,23070,22977,22986
1675648800,22984,23009,22879,22885
1675652400,22886,22928,22842,22901
1675656000,22901,22933,22881,22881
1675659600,22882,22895,22643,22779
1675663200,22781,22803,22726,22790
1675666800,22790,22886,22765,22882
1675670400,22886,22937,22846,22869
1675674000,22869,22885,22821,22841
1675677600,22840,22866,22808,22849
1675681200,22848,22891,22749,22888
1675684800,22887,22935,22838,22892
1675688400,22892,22926,22817,22831
1675692000,22831,22897,22783,22838
1675695600,22834,23044,22755,23043
1675699200,23044,23148,22937,23004
1675702800,23006,23069,22959,23032
1675706400,23041,23075,22959,23022
1675710000,23034,23120,22990,23034
1675713600,23031,23031,22975,23009
1675717200,23009,23011,22909,22916
1675720800,22916,22924,22850,22880
1675724400,22877,22882,22651,22763
1675728000,22761,22823,22751,22799
1675731600,22799,22861,22797,22851
1675735200,22853,22883,22813,22883
1675738800,22883,22891,22854,22880
1675742400,22881,22924,22866,22874
1675746000,22877,22943,22870,22937
1675749600,22943,22977,22925,22928
1675753200,22929,22960,22898,22913
1675756800,22911,22922,22868,22875
1675760400,22877,23032,22877,23010
1675764000,23024,23056,22977,22989
1675767600,22988,23023,22969,22980
1675771200,22980,23032,22972,23032
1675774800,23027,23038,22943,22987
1675778400,22984,23013,22936,22979
1675782000,22975,22983,22887,22908
1675785600,22906,23018,22880,22980
1675789200,22980,23326,22901,23285
1675792800,23290,23338,22790,22927
1675796400,22927,23126,22927,23090
1675800000,23093,23245,23038,23203
1675803600,23203,23260,23180,23201
1675807200,23198,23299,23150,23234
1675810800,23250,23295,23235,23252
1675814400,23246,23352,23233,23328
1675818000,23329,23439,23286,23290
1675821600,23290,23310,23240,23249
1675825200,23255,23282,23236,23263
1675828800,23270,23287,23244,23253
1675832400,23256,23260,23198,23227
1675836000,23222,23239,23192,23203
1675839600,23195,23240,23184,23237
1675843200,23237,23240,23173,23208
1675846800,23208,23225,23147,23199
1675850400,23202,23202,23140,23165
1675854000,23165,23186,23142,23164
1675857600,23162,23199,23098,23122
1675861200,23113,23134,23059,23113
1675864800,23114,23126,23007,23053
1675868400,23052,23052,22790,22869
1675872000,22868,22962,22686,22962
1675875600,22962,23018,22911,23000
1675879200,23009,23032,22841,22897
1675882800,22890,22926,22831,22878
1675886400,22871,22910,22787,22835
1675890000,22831,22979,22831,22958
1675893600,22955,22978,22918,22932
1675897200,22931,22962,22878,22961
1675900800,22965,23003,22937,22985
1675904400,22986,22989,22943,22947
1675908000,22950,22954,22818,22818
1675911600,22812,22812,22460,22519
1675915200,22506,22605,22378,22572
1675918800,22570,22631,22544,22607
1675922400,22605,22724,22581,22723
1675926000,22724,22727,22647,22680
1675929600,22679,22760,22678,22727
1675933200,22722,22747,22684,22738
1675936800,22742,22743,22679,22702
1675940400,22704,22733,22674,22689
1675944000,22692,22781,22573,22711
1675947600,22716,22762,22686,22748
1675951200,22758,22821,22681,22698
1675954800,22703,22709,22567,22606
1675958400,22613,22621,22464,22507
1675962000,22502,22592,22462,22536
1675965600,22536,22596,22467,22514
1675969200,22516,22523,21897,22033
1675972800,22034,22082,21842,21994
1675976400,21993,21993,21700,21859
1675980000,21848,21957,21711,21774
1675983600,21769,21858,21757,21802
1675987200,21803,21879,21768,21831
1675990800,21830,21894,21807,21894
1675994400,21893,21939,21865,21928
1675998000,21932,21935,21831,21833
1676001600,21834,21834,21724,21793
1676005200,21788,21845,21633,21805
1676008800,21790,21879,21790,21879
1676012400,21878,21932,21840,21926
1676016000,21921,21933,21878,21901
1676019600,21904,21911,21822,21828
1676023200,21832,21862,21810,21857
1676026800,21857,21857,21727,21740
1676030400,21745,21795,21696,21726
1676034000,21723,21827,21721,21774
1676037600,21775,21886,21765,21846
1676041200,21847,21897,21534,21661
1676044800,21661,21737,21585,21611
1676048400,21608,21698,21565,21694
1676052000,21698,21732,21678,21707
1676055600,21713,21796,21664,21775
1676059200,21777,21789,21727,21730
1676062800,21726,21730,21454,21542
1676066400,21541,21638,21527,21579
1676070000,21578,21657,21564,21639
1676073600,21631,21685,21610,21665
1676077200,21660,21696,21620,21647
1676080800,21641,21680,21626,21655
1676084400,21657,21719,21655,21683
1676088000,21683,21697,21669,21691
1676091600,21691,21712,21675,21679
1676095200,21679,21684,21663,21673
1676098800,21674,21717,21649,21694
1676102400,21694,21708,21686,21692
1676106000,21695,21705,21679,21705
1676109600,21704,21704,21664,21674
1676113200,21674,21702,21671,21701
1676116800,21700,21764,21671,21718
1676120400,21717,21839,21703,21752
1676124000,21751,21760,21720,21757
1676127600,21755,21763,21725,21737
1676131200,21737,21739,21685,21696
1676134800,21698,21703,21674,21701
1676138400,21701,21732,21629,21657
1676142000,21656,21674,21648,21665
1676145600,21666,21723,21653,21678
1676149200,21675,21840,21667,21830
1676152800,21824,21879,21784,21830
1676156400,21830,21904,21815,21868
1676160000,21868,21884,21814,21821
1676163600,21821,21849,21794,21813
1676167200,21811,21825,21773,21824
1676170800,21822,21826,21787,21787
1676174400,21787,21793,21770,21787
1676178000,21790,21807,21779,21804
1676181600,21807,21819,21798,21816
1676185200,21817,21821,21732,21802
1676188800,21802,21847,21802,21814
1676192400,21814,21950,21804,21914
1676196000,21916,21918,21813,21882
1676199600,21884,21889,21869,21889
1676203200,21889,21895,21824,21830
1676206800,21830,21834,21774,21816
1676210400,21816,21987,21816,21926
1676214000,21928,21970,21893,21948
1676217600,21947,22086,21934,22013
1676221200,22018,22053,21973,21986
1676224800,21997,21998,21956,21977
1676228400,21982,22031,21934,22005
1676232000,22004,22030,21957,21970
1676235600,21971,21980,21712,21741
1676239200,21742,21826,21649,21800
1676242800,21804,21827,21729,21789
1676246400,21790,21878,21703,21821
1676250000,21816,21835,21673,21719
1676253600,21715,21769,21643,21762
1676257200,21763,21821,21756,21813
1676260800,21814,21860,21803,21844
1676264400,21844,21868,21829,21839
1676268000,21841,21860,21812,21829
1676271600,21833,21897,21806,21891
1676275200,21893,21895,21730,21742
1676278800,21737,21771,21519,21609
1676282400,21608,21678,21476,21636
1676286000,21633,21665,21609,21625
1676289600,21622,21718,21613,21683
1676293200,21686,21692,21591,21591
1676296800,21591,21693,21574,21685
1676300400,21692,21692,21572,21577
1676304000,21579,21656,21430,21516
1676307600,21515,21549,21376,21482
1676311200,21473,21682,21470,21651
1676314800,21649,21675,21555,21627
1676318400,21627,21683,21583,21669
1676322000,21678,21684,21599,21631
1676325600,21631,21691,21619,21653
1676329200,21653,21856,21652,21790
1676332800,21790,21827,21748,21753
1676336400,21753,21770,21691,21716
1676340000,21716,21752,21711,21732
1676343600,21736,21764,21709,21716
1676347200,21718,21754,21705,21729
1676350800,21728,21755,21721,21749
1676354400,21747,21783,21738,21760
1676358000,21767,21807,21756,21785
1676361600,21785,21791,21697,21713
1676365200,21714,21885,21701,21831
1676368800,21844,21854,21800,21819
1676372400,21823,21831,21794,21816
1676376000,21823,21900,21811,21863
1676379600,21870,21899,21569,21736
1676383200,21749,22267,21582,22262
1676386800,22273,22316,21881,22050
1676390400,22053,22135,21939,22011
1676394000,22016,22090,22016,22061
1676397600,22060,22177,22056,22129
1676401200,22117,22249,22075,22224
1676404800,22226,22262,22182,22262
1676408400,22261,22284,22136,22256
1676412000,22256,22266,22162,22196
1676415600,22196,22264,22179,22211
1676419200,22208,22208,22129,22158
1676422800,22159,22179,22109,22111
1676426400,22120,22138,22064,22088
1676430000,22079,22137,22079,22110
1676433600,22108,22129,22085,22093
1676437200,22094,22153,22093,22146
1676440800,22145,22163,22122,22125
1676444400,22125,22187,22111,22121
1676448000,22121,22139,22099,22109
1676451600,22103,22198,22103,22174
1676455200,22179,22262,22156,22241
1676458800,22250,22494,22236,22448
1676462400,22459,22906,22459,22768
1676466000,22783,22784,22684,22703
1676469600,22702,22793,22630,22692
1676473200,22691,22880,22678,22816
1676476800,22815,22943,22757,22770
1676480400,22770,22836,22760,22807
1676484000,22809,23048,22780,22978
1676487600,22981,23348,22951,23319
1676491200,23328,24301,23306,24132
1676494800,24158,24248,24027,24173
1676498400,24181,24374,24126,24152
1676502000,24165,24345,24165,24332
1676505600,24332,24895,24320,24591
1676509200,24603,24684,24571,24631
1676512800,24633,24719,24626,24692
1676516400,24701,24753,24679,24742
1676520000,24749,24754,24646,24646
1676523600,24641,24712,24612,24685
1676527200,24687,24735,24585,24586
1676530800,24590,24634,24450,24615
1676534400,24615,24665,24578,24588
1676538000,24579,24658,24566,24656
1676541600,24654,24662,24611,24625
1676545200,24625,24629,24523,24572
1676548800,24572,24613,24468,24591
1676552400,24594,24663,24368,24448
1676556000,24438,24503,24301,24425
1676559600,24428,25086,24391,25083
1676563200,25063,25270,24644,24905
1676566800,24903,24954,24783,24885
1676570400,24901,25031,24865,24972
1676574000,24974,25002,24843,24881
1676577600,24871,24881,24459,24563
1676581200,24564,24570,24374,24531
1676584800,24538,24550,23982,24009
1676588400,24002,24089,23520,23521
1676592000,23518,23773,23369,23720
1676595600,23719,23850,23647,23850
1676599200,23853,23853,23765,23777
1676602800,23772,23905,23755,23840
1676606400,23852,23884,23730,23815
1676610000,23808,23815,23699,23710
1676613600,23711,23758,23625,23667
1676617200,23672,23784,23640,23641
1676620800,23640,23807,23542,23803
1676624400,23788,23862,23722,23724
1676628000,23748,23787,23688,23749
1676631600,23760,23837,23743,23789
1676635200,23809,23907,23773,23875
1676638800,23875,23889,23760,23791
1676642400,23788,24250,23730,23873
1676646000,23868,24267,23859,24126
1676649600,24127,24322,23933,24087
1676653200,24087,24515,24087,24300
1676656800,24302,24412,24231,24365
1676660400,24366,24559,24247,24528
1676664000,24533,25014,24524,24825
1676667600,24833,24841,24441,24487
1676671200,24482,24738,24083,24689
1676674800,24684,24739,24529,24580
1676678400,24577,24781,24545,24639
1676682000,24636,24689,24589,24672
1676685600,24667,24677,24520,24563
1676689200,24560,24637,24544,24613
1676692800,24616,24656,24603,24637
1676696400,24634,24651,24610,24650
1676700000,24650,24676,24614,24629
1676703600,24625,24625,24453,24522
1676707200,24524,24603,24469,24594
1676710800,24597,24599,24551,24562
1676714400,24564,24570,24462,24464
1676718000,24456,24549,24450,24530
1676721600,24526,24641,24501,24629
1676725200,24623,24651,24576,24588
1676728800,24590,24727,24551,24701
1676732400,24700,24727,24639,24680
1676736000,24673,24697,24647,24651
1676739600,24651,24717,24589,24694
1676743200,24696,24869,24653,24718
1676746800,24717,24740,24582,24617
1676750400,24616,24633,24539,24604
1676754000,24609,24644,24590,24622
1676757600,24622,24668,24606,24633
1676761200,24633,24668,24626,24640
1676764800,24638,24764,24634,24747
1676768400,24752,24772,24647,24714
1676772000,24715,24736,24674,24695
1676775600,24691,24714,24666,24686
1676779200,24688,24731,24678,24720
1676782800,24737,24842,24720,24764
1676786400,24764,24764,24622,24642
1676790000,24635,24669,24577,24580
1676793600,24587,24631,24571,24576
1676797200,24575,24629,24575,24606
1676800800,24605,24678,24582,24658
1676804400,24659,24711,24652,24675
1676808000,24685,24714,24666,24707
1676811600,24706,24718,24680,24686
1676815200,24681,24796,24680,24767
1676818800,24771,25038,24750,24929
1676822400,24930,25183,24652,24781
1676826000,24786,24807,24340,24373
1676829600,24367,24530,24294,24479
1676833200,24479,24565,24467,24526
1676836800,24521,24529,24275,24525
1676840400,24519,24575,24493,24548
1676844000,24549,24568,24460,24497
1676847600,24494,24494,24211,24296
1676851200,24271,24415,24164,24223
1676854800,24212,24292,23862,24248
1676858400,24242,24380,24166,24352
1676862000,24350,24475,24332,24418
1676865600,24426,24550,24412,24484
1676869200,24495,24515,24436,24500
1676872800,24498,24532,24431,24510
1676876400,24507,24535,24457,24506
1676880000,24509,24559,24412,24459
1676883600,24459,24943,24383,24884
1676887200,24886,24978,24778,24921
1676890800,24920,24954,24720,24891
1676894400,24898,24919,24733,24829
1676898000,24820,24919,24812,24861
1676901600,24858,25118,24796,24986
1676905200,24976,25086,24868,24946
1676908800,24947,24958,24643,24871
1676912400,24883,24904,24775,24813
1676916000,24822,24838,24760,24822
1676919600,24822,24886,24808,24877
1676923200,24876,24881,24777,24807
1676926800,24804,24823,24757,24771
1676930400,24772,24783,24668,24707
1676934000,24708,24843,24703,24843
1676937600,24843,24936,24787,24857
1676941200,24860,24933,24812,24874
1676944800,24868,25092,24862,24924
1676948400,24885,25011,24854,24930
1676952000,24928,24944,24862,24901
1676955600,24898,24967,24876,24953
1676959200,24954,25041,24930,25030
1676962800,25028,25043,24949,25004
1676966400,25005,25250,24644,24666
1676970000,24673,24834,24562,24804
1676973600,24804,24808,24681,24706
1676977200,24702,24754,24572,24576
1676980800,24576,24667,24500,24641
1676984400,24641,24692,24523,24564
1676988000,24560,24778,24558,24687
1676991600,24683,24723,24429,24563
1676995200,24565,24587,24289,24407
1676998800,24402,24664,24379,24664
1677002400,24664,24746,24568,24692
1677006000,24690,24694,24556,24612
1677009600,24609,24642,24435,24472
1677013200,24463,24539,24170,24190
1677016800,24194,24422,24165,24392
1677020400,24386,24450,24344,24450
1677024000,24450,24474,24278,24417
1677027600,24425,24435,24121,24187
1677031200,24175,24196,23878,24178
1677034800,24174,24265,24146,24207
1677038400,24209,24222,24035,24159
1677042000,24156,24169,24005,24105
1677045600,24110,24126,23942,23951
1677049200,23951,24098,23940,24065
1677052800,24065,24070,23871,23972
1677056400,23965,24165,23948,24115
1677060000,24114,24196,24091,24184
1677063600,24180,24209,24054,24168
1677067200,24165,24231,24101,24141
1677070800,24140,24153,23972,24120
1677074400,24122,24122,23928,23935
1677078000,23946,24001,23641,23726
1677081600,23717,23764,23594,23644
1677085200,23634,23777,23600,23745
1677088800,23749,23830,23735,23745
1677092400,23744,23968,23668,23799
1677096000,23807,23877,23748,23783
1677099600,23808,23844,23751,23801
1677103200,23805,24100,23786,24100
1677106800,24100,24213,24099,24188
1677110400,24188,24237,24134,24134
1677114000,24134,24208,24134,24195
1677117600,24201,24585,24178,24529
1677121200,24539,24590,24445,24457
1677124800,24461,24523,24433,24523
1677128400,24521,24522,24359,24398
1677132000,24400,24414,24324,24386
1677135600,24394,24432,24368,24385
1677139200,24383,24488,24371,24411
1677142800,24413,24471,24276,24293
1677146400,24284,24313,24214,24249
1677150000,24260,24272,23665,23789
1677153600,23791,24005,23636,23914
